Verdun, France;49.158928;5.386728
Les Ulis, France;48.681708;2.170157
Ozoir-la-Ferrière, France;48.762090;2.671942
Comines, France;50.765327;3.006632
Guéret, France;46.168686;1.871335
Berck, France;50.405258;1.571162
Longwy, France;49.514556;5.767908
Brie-Comte-Robert, France;48.690452;2.616674
Rombas, France;49.251505;6.093837
Villiers-le-Bel, France;49.007500;2.388085
Pontault-Combault, France;48.800913;2.606806
Carvin, France;50.493415;2.957752
Chevilly-Larue, France;48.771415;2.346926
Cugnaux, France;43.536994;1.345754
Talant, France;47.335962;5.004764
Ambarès-et-Lagrave, France;44.925901;-0.488185
Les Lilas, France;48.879566;2.415796
Morangis, France;48.702296;2.336760
Draveil, France;48.685151;2.408358
Kingersheim, France;47.792300;7.338686
Faches-Thumesnil, France;50.602603;3.069788
Deuil-la-Barre, France;48.975642;2.327514
Sanary-sur-Mer, France;43.117724;5.800884
Jarville-la-Malgrange, France;48.673538;6.202346
Castres, France;43.603678;2.241795
Port-de-Bouc, France;43.403098;4.980700
Auxerre, France;47.796129;3.570579
Tremblay-en-France, France;48.980204;2.558956
Alès, France;44.125366;4.085282
Limeil-Brévannes, France;48.748986;2.480913
Villemomble, France;48.881886;2.507618
Saintes, France;45.746066;-0.630067
Montesson, France;48.907642;2.149268
Hautmont, France;50.251370;3.920061
Les Pavillons-sous-Bois, France;48.908299;2.503500
Villeneuve-le-Roi, France;48.735031;2.407700
Montigny-le-Bretonneux, France;48.769894;2.038123
Vaires-sur-Marne, France;48.873284;2.639829
Ostwald, France;48.542511;7.710219
Rognac, France;43.487234;5.234290
Bron, France;45.733753;4.909235
Persan, France;49.151211;2.276558
Argentan, France;48.742886;-0.022370
La Rochelle, France;46.159113;-1.152043
Bouc-Bel-Air, France;43.451182;5.412785
Lorient, France;47.747734;-3.366091
Décines-Charpieu, France;45.773606;4.963331
Vaulx-en-Velin, France;45.778425;4.920615
Arles, France;43.677622;4.630965
Sainte-Foy-lès-Lyon, France;45.736226;4.793477
Miramas, France;43.582733;5.002581
Rumilly, France;45.867216;5.942568
Bois-Colombes, France;48.914827;2.267489
La Garenne-Colombes, France;48.906935;2.246575
Hem, France;50.654089;3.183943
Fontaine, France;45.195018;5.686962
Montmorency, France;48.989169;2.319711
Cernay, France;47.808682;7.178767
Rosny-sous-Bois, France;48.871663;2.487519
Blagnac, France;43.643400;1.377990
Châtillon, France;48.799776;2.289712
Sarreguemines, France;49.109484;7.070887
Givors, France;45.584424;4.769653
Fontenay-le-Fleury, France;48.810658;2.046155
Plaisance-du-Touch, France;43.565301;1.297834
Lunel, France;43.674526;4.134806
Villers-lès-Nancy, France;48.673134;6.153638
Sannois, France;48.971727;2.256830
Castelnau-le-Lez, France;43.639317;3.913331
Isbergues, France;50.623872;2.452719
Saint-Brice-sous-Forêt, France;48.997382;2.356895
Le Creusot, France;46.805406;4.428596
Cosne-Cours-sur-Loire, France;47.411561;2.927394
Longuenesse, France;50.737100;2.248330
Tassin-la-Demi-Lune, France;45.759839;4.765775
Yvetot, France;49.617938;0.753887
Vitry-sur-Seine, France;48.787600;2.391640
Neuilly-sur-Seine, France;48.884683;2.269566
Tinqueux, France;49.247900;3.986010
Sallanches, France;45.936125;6.630255
Meudon, France;48.812669;2.238543
Thiers, France;45.855795;3.548971
Creutzwald, France;49.205287;6.696309
Harnes, France;50.447410;2.906825
Lattes, France;43.565399;3.901711
Poitiers, France;46.580260;0.340196
Saint-Saulve, France;50.371017;3.554734
Vierzon, France;47.221749;2.069142
Joinville-le-Pont, France;48.818372;2.466808
Fréjus, France;43.433031;6.736018
Mayenne, France;48.304422;-0.617987
Noisy-le-Grand, France;48.849397;2.551957
Châteaurenard, France;43.882045;4.855680
Bressuire, France;46.842557;-0.492902
Wasquehal, France;50.669158;3.131245
Saint-Cyr-l'École, France;48.799708;2.067214
Audincourt, France;47.481979;6.841368
Saint-Dizier, France;48.637113;4.947351
Gravelines, France;50.987070;2.127312
Roncq, France;50.753123;3.120902
Oignies, France;50.464300;2.993870
Aubergenville, France;48.959139;1.855432
Bourg-la-Reine, France;48.779518;2.316085
Wittenheim, France;47.808080;7.337368
Cluses, France;46.060317;6.580422
Annemasse, France;46.193401;6.234109
Langres, France;47.865564;5.331416
La Celle-Saint-Cloud, France;48.847875;2.136145
Marmande, France;44.500794;0.164274
Dole, France;47.092105;5.492546
Malakoff, France;48.821156;2.301981
Saint-Mandé, France;48.843263;2.418513
Soyaux, France;45.641299;0.193151
Le Bourget, France;48.935140;2.425835
Ploufragan, France;48.489343;-2.793313
Vandœuvre-lès-Nancy, France;48.659968;6.172462
Mantes-la-Ville, France;48.974894;1.710945
Fougères, France;48.350336;-1.195853
Massy, France;48.730158;2.276673
Gap, France;44.561203;6.082064
Dieppe, France;49.924618;1.079144
Montceau-les-Mines, France;46.674045;4.363168
Mandelieu-la-Napoule, France;43.543915;6.935913
Évreux, France;49.026890;1.151016
Herblay-sur-Seine, France;48.989859;2.166162
Douchy-les-Mines, France;50.298888;3.390916
Carcassonne, France;43.213036;2.349107
Houilles, France;48.922942;2.186900
Le Plessis-Trévise, France;48.809153;2.573262
Sète, France;43.401443;3.695977
Mende, France;44.518023;3.499106
Calais, France;50.952477;1.853845
Saint-Laurent-du-Var, France;43.669010;7.190697
Rezé, France;47.190546;-1.569529
Condé-sur-l'Escaut, France;50.448341;3.592888
Limay, France;48.992101;1.735369
Woippy, France;49.151585;6.151922
Agde, France;43.313479;3.477163
Quimperlé, France;47.869288;-3.550564
Saint-Jean-de-la-Ruelle, France;47.909802;1.871743
Courbevoie, France;48.895333;2.256160
Livry-Gargan, France;48.917335;2.529885
Orange, France;44.137131;4.807878
Beauvais, France;49.430100;2.082336
Vernouillet, France;48.716654;1.365092
Écully, France;45.775450;4.778564
Albertville, France;45.675462;6.392542
Méru, France;49.236198;2.135509
Gennevilliers, France;48.925422;2.294012
Bully-les-Mines, France;50.446400;2.719890
Éragny, France;49.019218;2.091082
Pont-à-Mousson, France;48.902595;6.054769
Thouars, France;46.979019;-0.215374
Mouvaux, France;50.702900;3.136890
Sceaux, France;48.779059;2.288662
Mainvilliers, France;48.448938;1.458005
Vesoul, France;47.619740;6.154469
La Courneuve, France;48.926724;2.389612
Épernay, France;49.042561;3.952866
Carrières-sous-Poissy, France;48.943769;2.034175
Graulhet, France;43.757800;1.997230
Le Pré-Saint-Gervais, France;48.883057;2.404011
Bagnols-sur-Cèze, France;44.160481;4.623583
Morlaix, France;48.582493;-3.833197
Montargis, France;47.997863;2.731007
Saint-Gaudens, France;43.107768;0.724722
Suresnes, France;48.870905;2.225573
Autun, France;46.951031;4.298948
Berre-l'Étang, France;43.475825;5.167349
Ambérieu-en-Bugey, France;45.958431;5.359510
Le Puy-en-Velay, France;45.045974;3.885554
Oullins, France;45.715325;4.803933
Rodez, France;44.351306;2.572788
Villenave-d'Ornon, France;44.773787;-0.559503
Issoire, France;45.543297;3.250221
Gujan-Mestras, France;44.636098;-1.071401
Fameck, France;49.304350;6.104135
Montataire, France;49.256131;2.434257
Villiers-sur-Marne, France;48.826206;2.540670
Rixheim, France;47.744197;7.396879
Vénissieux, France;45.697711;4.885597
Seyssinet-Pariset, France;45.179077;5.689962
Fleury-les-Aubrais, France;47.930916;1.920888
Valenciennes, France;50.357932;3.523485
Haubourdin, France;50.609355;2.986442
Montigny-lès-Cormeilles, France;48.995911;2.198923
Les Mureaux, France;48.993158;1.909928
L'Haÿ-les-Roses, France;48.779051;2.337302
Déville-lès-Rouen, France;49.469534;1.049589
Ussel, France;45.545591;2.311940
Chaville, France;48.808692;2.188349
Bollène, France;44.280388;4.748409
Bruay-la-Buissière, France;50.482196;2.546192
Saint-Gratien, France;48.970366;2.284064
Privas, France;44.735271;4.598673
Montfermeil, France;48.899268;2.566040
Saint-Maurice, France;48.817611;2.442070
Saint-André-les-Vergers, France;48.278460;4.050731
Villeneuve-lès-Avignon, France;43.963659;4.796922
Lens, France;50.429172;2.831980
Cherbourg-en-Cotentin, France;49.642534;-1.624956
Alfortville, France;48.805162;2.419711
Valserhône, France;46.107648;5.826122
Le Cannet, France;43.576108;7.019186
Varennes-Vauzelles, France;47.013196;3.145694
Goussainville, France;49.032317;2.473363
Tourcoing, France;50.723504;3.160571
Argenteuil, France;48.947907;2.248180
Pertuis, France;43.695147;5.503267
Loos, France;50.609208;3.016252
Saint-Amand-Montrond, France;46.722706;2.504650
Bouguenais, France;47.179301;-1.623369
Saint-Priest, France;45.696535;4.944164
Sartrouville, France;48.940902;2.158504
La Seyne-sur-Mer, France;43.100771;5.878895
Bourg-lès-Valence, France;44.952822;4.895385
Yzeure, France;46.567657;3.353978
Gif-sur-Yvette, France;48.701882;2.134529
Le Grand-Quevilly, France;49.406899;1.050793
Cormeilles-en-Parisis, France;48.975964;2.199888
Chalon-sur-Saône, France;46.788900;4.852961
Sainte-Geneviève-des-Bois, France;48.640787;2.325913
Parthenay, France;46.648127;-0.247269
Fontainebleau, France;48.404938;2.701587
Apt, France;43.875794;5.397065
Nogent-sur-Marne, France;48.838801;2.491729
Saint-Avold, France;49.104340;6.707175
Thiais, France;48.764366;2.391024
Saint-Médard-en-Jalles, France;44.895889;-0.717076
Fontenay-sous-Bois, France;48.849072;2.474935
Arras, France;50.291048;2.777221
Mont-de-Marsan, France;43.891132;-0.500972
Pessac, France;44.805615;-0.630840
Champigny-sur-Marne, France;48.813776;2.510738
Sallaumines, France;50.420544;2.859124
Nevers, France;46.987660;3.157720
Issy-les-Moulineaux, France;48.825051;2.273457
Créteil, France;48.777149;2.453073
Boissy-Saint-Léger, France;48.747919;2.512472
Laval, France;48.070669;-0.773402
Longjumeau, France;48.694379;2.295330
Mitry-Mory, France;48.983967;2.618397
Villerupt, France;49.468468;5.932678
Romans-sur-Isère, France;45.045889;5.052868
Sélestat, France;48.259440;7.454217
Hennebont, France;47.805722;-3.275115
Charenton-le-Pont, France;48.819848;2.415951
Courrières, France;50.452100;2.946210
Rueil-Malmaison, France;48.877780;2.180283
Saran, France;47.949404;1.876421
Le Bouscat, France;44.866175;-0.599240
Auchel, France;50.503749;2.468206
Bischwiller, France;48.768228;7.859747
Coulommiers, France;48.812130;3.084382
Fresnes, France;48.754669;2.322797
Saint-Cloud, France;48.843741;2.219344
Noisy-le-Sec, France;48.889775;2.451605
La Teste-de-Buch, France;44.631694;-1.149132
Maurepas, France;48.761874;1.945148
Trélazé, France;47.446067;-0.465245
Plaisir, France;48.817399;1.947636
Vallauris, France;43.576100;7.058590
Halluin, France;50.782669;3.124923
Cesson-Sévigné, France;48.119780;-1.603883
Châtenay-Malabry, France;48.767040;2.277532
Bobigny, France;48.906387;2.445223
Lambersart, France;50.647792;3.022364
La Chapelle-Saint-Luc, France;48.318548;4.041309
Saint-Dié-des-Vosges, France;48.287315;6.947771
Domont, France;49.028554;2.327810
Soisy-sous-Montmorency, France;48.987504;2.300289
Mâcon, France;46.303668;4.832227
Brétigny-sur-Orge, France;48.609989;2.307529
Roquebrune-sur-Argens, France;43.443357;6.636362
Wattignies, France;50.587878;3.051166
Gaillac, France;43.901677;1.896794
Cavaillon, France;43.835681;5.038352
Cholet, France;47.061729;-0.880135
Angoulême, France;45.651275;0.157674
Fourmies, France;50.017174;4.045849
Marly-le-Roi, France;48.868176;2.096593
Riedisheim, France;47.749248;7.368286
Mantes-la-Jolie, France;48.989197;1.714068
La Madeleine, France;50.654401;3.073334
Oissel, France;49.342438;1.095710
Saint-Sébastien-sur-Loire, France;47.203503;-1.499208
Muret, France;43.459986;1.326233
Concarneau, France;47.875702;-3.922389
Sevran, France;48.937634;2.529816
Melun, France;48.539927;2.660817
Montélimar, France;44.557939;4.750318
Ris-Orangis, France;48.653875;2.415115
Vauréal, France;49.030076;2.020577
Barentin, France;49.545970;0.952259
Raismes, France;50.391631;3.482389
Hœnheim, France;48.621287;7.755492
Élancourt, France;48.768118;1.949352
Belfort, France;47.637960;6.862894
Liévin, France;50.424500;2.773800
Villefranche-sur-Saône, France;45.986475;4.726611
Draguignan, France;43.537466;6.462733
Saint-Jean-de-Braye, France;47.920002;1.973719
Garges-lès-Gonesse, France;48.970384;2.399024
Beausoleil, France;43.748281;7.421968
Lagny-sur-Marne, France;48.877302;2.705606
Cambrai, France;50.175960;3.235661
Illzach, France;47.781531;7.347339
Provins, France;48.560296;3.298809
Évry, France;48.624167;2.428967
Caluire-et-Cuire, France;45.796995;4.842330
Schiltigheim, France;48.604715;7.748449
Vigneux-sur-Seine, France;48.699855;2.417212
Albi, France;43.927755;2.147899
Grasse, France;43.658901;6.923910
Châteauneuf-les-Martigues, France;43.380429;5.164642
Vernon, France;49.091781;1.488657
Le Pont-de-Claix, France;45.123684;5.697814
Ermont, France;48.991768;2.258568
Cachan, France;48.794541;2.334076
La Crau, France;43.149703;6.073705
Sucy-en-Brie, France;48.771132;2.522128
Bagnolet, France;48.868820;2.417366
Nemours, France;48.268026;2.695308
Vertou, France;47.168521;-1.472224
Bezons, France;48.925002;2.210549
Rive-de-Gier, France;45.528840;4.618739
Thonon-les-Bains, France;46.373130;6.477945
Pont-Sainte-Maxence, France;49.301248;2.604584
Saint-Martin-Boulogne, France;50.725893;1.633867
Tarare, France;45.894255;4.437137
Amboise, France;47.411035;0.983698
Villeneuve-d'Ascq, France;50.619317;3.131400
Outreau, France;50.703692;1.584568
Rochefort, France;45.943841;-0.968752
Bruay-sur-l'Escaut, France;50.397277;3.537911
Guipavas, France;48.434637;-4.400979
Fécamp, France;49.757773;0.374891
Dunkerque, France;51.034771;2.377252
L'Isle-Adam, France;49.112529;2.218632
Carrières-sur-Seine, France;48.913411;2.177908
Saint-Fons, France;45.700100;4.849350
Aurillac, France;44.928544;2.443310
Colomiers, France;43.612100;1.328215
Le Raincy, France;48.898667;2.515563
Morsang-sur-Orge, France;48.664141;2.352773
Orvault, France;47.271122;-1.623206
Forbach, France;49.186282;6.895856
Saint-Max, France;48.700555;6.207438
Mons-en-Barœul, France;50.642855;3.109352
Vendôme, France;47.793445;1.066226
Avion, France;50.412613;2.834389
Montigny-lès-Metz, France;49.099983;6.153041
Les Clayes-sous-Bois, France;48.821448;1.987183
Bernay, France;49.090228;0.598916
Valence, France;44.933228;4.892081
Montreuil, France;48.862336;2.441218
Le Perreux-sur-Marne, France;48.840627;2.507711
Pontivy, France;48.064773;-2.967570
Saint-Omer, France;50.751577;2.253418
Chantilly, France;49.193174;2.463669
Hazebrouck, France;50.722611;2.536033
Tulle, France;45.267835;1.770680
Montgeron, France;48.703887;2.460511
Villeneuve-Loubet, France;43.657995;7.121759
Allauch, France;43.335138;5.483269
Floirac, France;44.832700;-0.520823
Bondues, France;50.703462;3.092164
Chenôve, France;47.293200;5.003080
Bolbec, France;49.573909;0.474245
Castelnaudary, France;43.319202;1.953350
Saint-Gilles, France;43.677007;4.431849
Istres, France;43.513905;4.988432
Saumur, France;47.259622;-0.078518
Le Kremlin-Bicêtre, France;48.812589;2.357003
Douai, France;50.367568;3.080464
Saint-Chamond, France;45.474830;4.509805
Val-de-Reuil, France;49.271684;1.212899
Gonfreville-l'Orcher, France;49.503926;0.233837
Arnouville, France;48.989213;2.420282
Cournon-d'Auvergne, France;45.739114;3.196189
Les Ponts-de-Cé, France;47.428696;-0.527066
Lourdes, France;43.094090;-0.046497
Toul, France;48.676262;5.894176
Sainte-Maxime, France;43.308710;6.637714
Châlons-en-Champagne, France;48.956622;4.362885
Pau, France;43.295755;-0.368567
Aubagne, France;43.292439;5.570303
Villeparisis, France;48.939344;2.617619
Nogent-sur-Oise, France;49.274471;2.467673
Montivilliers, France;49.545643;0.192418
Saint-Michel-sur-Orge, France;48.630274;2.302748
Chaumont, France;48.111132;5.139585
Bois-Guillaume, France;49.470478;1.120092
Saint-Amand-les-Eaux, France;50.449152;3.428114
Champs-sur-Marne, France;48.852689;2.602722
Salon-de-Provence, France;43.640524;5.098022
Meyzieu, France;45.776464;5.004477
La Ricamarie, France;45.403718;4.366077
Fontenay-aux-Roses, France;48.791105;2.287037
Yerres, France;48.716811;2.487975
Pierrefitte-sur-Seine, France;48.963759;2.360102
Villetaneuse, France;48.961172;2.343970
Bonneuil-sur-Marne, France;48.773712;2.486901
Antibes, France;43.583600;7.109050
Louviers, France;49.215725;1.164634
Niort, France;46.324113;-0.464940
Sarcelles, France;48.996081;2.379624
Le Chambon-Feugerolles, France;45.396655;4.324770
Romainville, France;48.885296;2.435833
Gien, France;47.691857;2.631389
Issoudun, France;46.947783;1.988913
Hénin-Beaumont, France;50.419431;2.946993
Haguenau, France;48.817224;7.788598
Auray, France;47.666449;-2.983372
Landerneau, France;48.451480;-4.255790
Bischheim, France;48.614840;7.752372
Marignane, France;43.416273;5.214627
Amilly, France;47.977885;2.767312
Saint-Claude, France;46.387470;5.864387
Plouzané, France;48.381717;-4.621204
Boulogne-sur-Mer, France;50.725999;1.611877
Voiron, France;45.363139;5.591075
Vitrolles, France;43.459370;5.248264
La Trinité, France;43.743140;7.313422
Blois, France;47.587686;1.333764
Royan, France;45.624533;-1.028764
Francheville, France;45.735748;4.764730
Saint-Denis, France;48.935773;2.358023
Jouy-le-Moutier, France;49.011600;2.031940
Gagny, France;48.885371;2.536178
Crépy-en-Valois, France;49.235851;2.890051
Lys-lez-Lannoy, France;50.671300;3.216210
Trappes, France;48.776096;1.998836
Plérin, France;48.534882;-2.769575
Bourges, France;47.081440;2.398627
Marly, France;50.350075;3.543591
Choisy-le-Roi, France;48.763024;2.409366
Romorantin-Lanthenay, France;47.359218;1.743492
Gardanne, France;43.455613;5.471066
Vanves, France;48.821204;2.289259
Villejuif, France;48.792110;2.363305
Saint-Vallier, France;46.641346;4.371752
Guebwiller, France;47.909463;7.211327
Digoin, France;46.481042;3.978629
Ollioules, France;43.139721;5.848354
Olivet, France;47.865098;1.901575
Somain, France;50.358924;3.281097
Wattrelos, France;50.701602;3.215391
Annecy, France;45.899235;6.128885
Valenton, France;48.744319;2.469974
Laxou, France;48.684871;6.152223
La Chapelle-sur-Erdre, France;47.299685;-1.551863
Elbeuf, France;49.287109;1.010900
Versailles, France;48.803540;2.126689
Villeneuve-Saint-Georges, France;48.730527;2.447820
Brunoy, France;48.697931;2.504461
Sens, France;48.197856;3.282606
Maisons-Laffitte, France;48.946144;2.145095
Saint-Herblain, France;47.223301;-1.634696
Cagnes-sur-Mer, France;43.661201;7.151383
Saint-Louis, France;47.586047;7.561577
Compiègne, France;49.417950;2.826317
L'Union, France;43.650152;1.484689
Cannes, France;43.551520;7.013442
Riom, France;45.893068;3.113667
Le Petit-Quevilly, France;49.423800;1.062080
Granville, France;48.837628;-1.595921
Bar-le-Duc, France;48.771267;5.162381
Illkirch-Graffenstaden, France;48.529861;7.711622
Méricourt, France;50.401580;2.866422
Beaune, France;47.023906;4.838043
Chennevières-sur-Marne, France;48.796500;2.530442
Ville-d'Avray, France;48.827936;2.189424
Grigny, France;48.655886;2.386049
Carpentras, France;44.055404;5.048768
Ormesson-sur-Marne, France;48.785641;2.548400
Savigny-le-Temple, France;48.595868;2.579895
Roche-la-Molière, France;45.434899;4.321262
Le Pontet, France;43.962186;4.860259
Bagneux, France;48.795056;2.302732
Saint-Fargeau-Ponthierry, France;48.536122;2.527347
Étampes, France;48.434462;2.161446
Briançon, France;44.898404;6.643631
Mougins, France;43.600890;6.996354
Rambouillet, France;48.645285;1.819207
Épinay-sous-Sénart, France;48.687700;2.516200
Behren-lès-Forbach, France;49.171593;6.935203
Talence, France;44.808844;-0.587963
Couëron, France;47.211505;-1.727147
Châtellerault, France;46.818005;0.545812
Nancy, France;48.693722;6.183410
Romilly-sur-Seine, France;48.519573;3.726416
L'Isle-sur-la-Sorgue, France;43.918535;5.051539
Oyonnax, France;46.257517;5.655618
Levallois-Perret, France;48.892956;2.288168
Chilly-Mazarin, France;48.702616;2.312358
Stiring-Wendel, France;49.201143;6.927685
Firminy, France;45.386947;4.285855
Montigny-en-Gohelle, France;50.426900;2.929880
Cusset, France;46.132424;3.460274
Béziers, France;43.342656;3.213131
Eaubonne, France;48.990670;2.279433
Verneuil-sur-Seine, France;48.979205;1.975637
Troyes, France;48.297163;4.074626
Carros, France;43.784600;7.187850
Allonnes, France;47.969283;0.157882
Pontoise, France;49.050885;2.100807
Lons-le-Saunier, France;46.672704;5.558997
Montrouge, France;48.818854;2.319437
Pontarlier, France;46.904035;6.354635
Colombes, France;48.922788;2.254358
Drancy, France;48.922980;2.445520
Vence, France;43.722670;7.111417
Chanteloup-les-Vignes, France;48.978441;2.030236
Alençon, France;48.431206;0.091137
Bergerac, France;44.853457;0.487531
Guilherand-Granges, France;44.932545;4.870827
Montbéliard, France;47.510237;6.797756
Chamalières, France;45.773200;3.061150
Lomme, France;50.645702;2.987093
Les Pennes-Mirabeau, France;43.409882;5.309032
Osny, France;49.066049;2.061460
Sèvres, France;48.824741;2.212708
Saint-Avertin, France;47.357700;0.739923
Villeneuve-la-Garenne, France;48.935049;2.332473
Roissy-en-Brie, France;48.790379;2.654520
Jeumont, France;50.297101;4.099657
